year,month,day,hour,branch,quantity
2018,3,28,8,islington branch,57914.0
2018,3,28,19,islington branch,18538.0
2018,4,2,7,islington branch,35636.0
2018,4,2,15,islington branch,40033.0
2018,4,2,23,islington branch,69133.0
2018,4,3,0,islington branch,77430.0
2018,4,5,17,islington branch,24418.0
2018,4,7,3,islington branch,51535.0
2018,4,8,14,islington branch,61690.0
2018,4,11,18,islington branch,48039.0
2018,4,12,16,islington branch,22217.0
2018,4,12,20,islington branch,297.0
2018,4,16,9,islington branch,38526.0
2018,4,17,5,islington branch,51554.0
2018,4,17,6,islington branch,23690.0
2018,4,17,21,islington branch,35010.0
2018,4,18,2,islington branch,7031.0
2018,4,19,10,islington branch,77084.0
2018,4,19,12,islington branch,6220.0
2018,4,22,19,islington branch,66061.0
2018,4,22,22,islington branch,38470.0
2018,4,23,11,islington branch,63457.0
2018,4,25,1,islington branch,25510.0
2018,4,26,13,islington branch,16816.0
2018,4,27,4,islington branch,76821.0
2018,4,28,8,islington branch,2726.0
2018,5,1,0,islington branch,24608.0
2018,5,4,19,islington branch,13706.0
2018,5,5,7,islington branch,41092.0
2018,5,6,3,islington branch,3671.0
2018,5,6,11,islington branch,60089.0
2018,5,8,5,islington branch,46375.0
2018,5,8,13,islington branch,5232.0
2018,5,9,17,islington branch,74947.0
2018,5,11,22,islington branch,82476.0
2018,5,13,16,islington branch,73997.0
2018,5,14,4,islington branch,78110.0
2018,5,15,8,islington branch,22885.0
2018,5,16,9,islington branch,59540.0
2018,5,17,10,islington branch,17521.0
2018,5,18,1,islington branch,37072.0
2018,5,18,20,islington branch,4215.0
2018,5,19,15,islington branch,59410.0
2018,5,20,14,islington branch,10924.0
2018,5,21,6,islington branch,61138.0
2018,5,21,12,islington branch,76849.0
2018,5,24,21,islington branch,48242.0
2018,5,26,2,islington branch,16350.0
2018,5,27,18,islington branch,12788.0
2018,5,27,23,islington branch,28014.0
2018,6,1,0,islington branch,18323.0
2018,6,1,4,islington branch,5343.0
2018,6,2,22,islington branch,9627.0
2018,6,3,5,islington branch,83803.0
2018,6,3,21,islington branch,78312.0
2018,6,6,23,islington branch,28392.0
2018,6,7,6,islington branch,59627.0
2018,6,7,20,islington branch,42866.0
2018,6,8,13,islington branch,30002.0
2018,6,8,17,islington branch,72665.0
2018,6,10,1,islington branch,20602.0
2018,6,10,12,islington branch,50917.0
2018,6,11,11,islington branch,37503.0
2018,6,11,18,islington branch,33766.0
2018,6,16,3,islington branch,30119.0
2018,6,18,2,islington branch,56628.0
2018,6,18,10,islington branch,11939.0
2018,6,18,19,islington branch,66384.0
2018,6,21,9,islington branch,572.0
2018,6,21,14,islington branch,10225.0
2018,6,24,7,islington branch,38144.0
2018,6,26,16,islington branch,12830.0
2018,6,28,8,islington branch,51090.0
2018,6,28,15,islington branch,75005.0
2018,7,1,6,islington branch,48995.0
2018,7,1,14,islington branch,15822.0
2018,7,2,8,islington branch,66595.0
2018,7,2,18,islington branch,54193.0
2018,7,4,21,islington branch,46647.0
2018,7,5,3,islington branch,81079.0
2018,7,6,9,islington branch,60984.0
2018,7,9,19,islington branch,82933.0
2018,7,11,22,islington branch,39360.0
2018,7,12,7,islington branch,22343.0
2018,7,14,2,islington branch,83598.0
2018,7,14,4,islington branch,5138.0
2018,7,14,5,islington branch,18971.0
2018,7,15,1,islington branch,52765.0
2018,7,17,0,islington branch,52169.0
2018,7,17,20,islington branch,16903.0
2018,7,18,15,islington branch,45231.0
2018,7,18,17,islington branch,14228.0
2018,7,19,11,islington branch,54697.0
2018,7,19,16,islington branch,42298.0
2018,7,24,12,islington branch,49597.0
2018,7,24,13,islington branch,27312.0
2018,7,25,23,islington branch,43405.0
2018,7,28,10,islington branch,59771.0
2018,8,1,0,islington branch,12655.0
2018,8,1,12,islington branch,27102.0
2018,8,2,3,islington branch,81952.0
2018,8,2,22,islington branch,11730.0
2018,8,4,18,islington branch,2213.0
2018,8,4,21,islington branch,39822.0
2018,8,6,11,islington branch,72798.0
2018,8,6,23,islington branch,62839.0
2018,8,7,7,islington branch,34820.0
2018,8,8,4,islington branch,28839.0
2018,8,11,16,islington branch,54715.0
2018,8,12,13,islington branch,5748.0
2018,8,13,1,islington branch,56324.0
2018,8,13,6,islington branch,43263.0
2018,8,13,10,islington branch,34629.0
2018,8,13,15,islington branch,37775.0
2018,8,17,8,islington branch,23869.0
2018,8,20,9,islington branch,73688.0
2018,8,24,14,islington branch,35378.0
2018,8,24,20,islington branch,39749.0
2018,8,26,2,islington branch,3850.0
2018,8,26,17,islington branch,71210.0
2018,8,27,5,islington branch,15982.0
2018,8,28,19,islington branch,74166.0
2018,9,1,11,islington branch,81532.0
2018,9,2,14,islington branch,43277.0
2018,9,2,17,islington branch,39392.0
2018,9,3,10,islington branch,24679.0
2018,9,4,20,islington branch,54918.0
2018,9,5,23,islington branch,766.0
2018,9,6,15,islington branch,42455.0
2018,9,9,21,islington branch,7624.0
2018,9,10,3,islington branch,42273.0
2018,9,10,9,islington branch,53971.0
2018,9,11,8,islington branch,3094.0
2018,9,11,12,islington branch,64286.0
2018,9,11,18,islington branch,21161.0
2018,9,13,0,islington branch,73631.0
2018,9,15,4,islington branch,37442.0
2018,9,16,16,islington branch,75780.0
2018,9,20,2,islington branch,25170.0
2018,9,20,13,islington branch,76535.0
2018,9,21,5,islington branch,28907.0
2018,9,21,6,islington branch,15659.0
2018,9,21,7,islington branch,42352.0
2018,9,23,19,islington branch,19715.0
2018,9,25,1,islington branch,69816.0
2018,9,27,22,islington branch,75375.0
2018,10,3,6,islington branch,14123.0
2018,10,4,7,islington branch,22117.0
2018,10,5,21,islington branch,82801.0
2018,10,6,20,islington branch,47882.0
2018,10,7,1,islington branch,18280.0
2018,10,9,4,islington branch,38011.0
2018,10,9,14,islington branch,17874.0
2018,10,9,19,islington branch,36402.0
2018,10,10,16,islington branch,61308.0
2018,10,11,13,islington branch,12423.0
2018,10,11,22,islington branch,32366.0
2018,10,15,9,islington branch,55900.0
2018,10,16,2,islington branch,2025.0
2018,10,16,5,islington branch,3096.0
2018,10,17,15,islington branch,16385.0
2018,10,18,0,islington branch,44941.0
2018,10,18,18,islington branch,79894.0
2018,10,21,12,islington branch,69733.0
2018,10,21,17,islington branch,49766.0
2018,10,23,10,islington branch,46929.0
2018,10,25,23,islington branch,56464.0
2018,10,27,3,islington branch,43301.0
2018,10,27,8,islington branch,21885.0
2018,10,27,11,islington branch,58542.0
2018,11,3,19,islington branch,38238.0
2018,11,4,12,islington branch,45313.0
2018,11,7,13,islington branch,28935.0
2018,11,8,17,islington branch,4082.0
2018,11,9,1,islington branch,82026.0
2018,11,10,5,islington branch,10767.0
2018,11,11,9,islington branch,50066.0
2018,11,11,21,islington branch,23874.0
2018,11,12,8,islington branch,70724.0
2018,11,13,14,islington branch,81398.0
2018,11,14,0,islington branch,34842.0
2018,11,14,20,islington branch,15174.0
2018,11,15,15,islington branch,23400.0
2018,11,18,7,islington branch,62760.0
2018,11,19,23,islington branch,58478.0
2018,11,20,4,islington branch,73106.0
2018,11,22,11,islington branch,9249.0
2018,11,23,6,islington branch,42338.0
2018,11,23,22,islington branch,27942.0
2018,11,26,2,islington branch,22028.0
2018,11,26,3,islington branch,15399.0
2018,11,27,18,islington branch,51528.0
2018,11,28,10,islington branch,42255.0
2018,11,28,16,islington branch,76242.0
2018,12,2,6,islington branch,51256.0
2018,12,6,2,islington branch,19220.0
2018,12,6,17,islington branch,69403.0
2018,12,7,8,islington branch,52775.0
2018,12,7,18,islington branch,65513.0
2018,12,8,9,islington branch,44247.0
2018,12,11,3,islington branch,2887.0
2018,12,12,1,islington branch,73447.0
2018,12,13,10,islington branch,29469.0
2018,12,13,13,islington branch,36379.0
2018,12,13,14,islington branch,38841.0
2018,12,14,7,islington branch,59908.0
2018,12,16,21,islington branch,16834.0
2018,12,18,5,islington branch,16501.0
2018,12,19,0,islington branch,54558.0
2018,12,19,4,islington branch,72669.0
2018,12,19,11,islington branch,5562.0
2018,12,19,19,islington branch,57223.0
2018,12,22,12,islington branch,61252.0
2018,12,22,23,islington branch,37069.0
2018,12,23,15,islington branch,10499.0
2018,12,23,20,islington branch,61735.0
2018,12,23,22,islington branch,39574.0
2018,12,28,16,islington branch,39564.0
2019,1,2,5,islington branch,26015.0
2019,1,3,15,islington branch,112.0
2019,1,4,4,islington branch,19991.0
2019,1,4,9,islington branch,35549.0
2019,1,6,12,islington branch,3043.0
2019,1,8,10,islington branch,13510.0
2019,1,12,22,islington branch,17749.0
2019,1,13,2,islington branch,66214.0
2019,1,13,6,islington branch,39174.0
2019,1,13,7,islington branch,61443.0
2019,1,13,8,islington branch,29107.0
2019,1,14,21,islington branch,13878.0
2019,1,15,17,islington branch,59773.0
2019,1,18,1,islington branch,53956.0
2019,1,19,14,islington branch,19379.0
2019,1,21,0,islington branch,4644.0
2019,1,21,20,islington branch,39726.0
2019,1,22,3,islington branch,71009.0
2019,1,22,11,islington branch,52408.0
2019,1,22,13,islington branch,51412.0
2019,1,23,23,islington branch,7903.0
2019,1,24,16,islington branch,71022.0
2019,1,26,18,islington branch,74808.0
2019,1,26,19,islington branch,28894.0
2019,2,1,15,islington branch,56626.0
2019,2,3,16,islington branch,34280.0
2019,2,4,0,islington branch,12458.0
2019,2,5,8,islington branch,22327.0
2019,2,5,20,islington branch,67274.0
2019,2,6,2,islington branch,68653.0
2019,2,6,3,islington branch,47911.0
2019,2,6,9,islington branch,74513.0
2019,2,7,13,islington branch,61872.0
2019,2,8,1,islington branch,21742.0
2019,2,8,12,islington branch,42164.0
2019,2,8,21,islington branch,1593.0
2019,2,9,4,islington branch,16391.0
2019,2,10,7,islington branch,15194.0
2019,2,10,19,islington branch,49959.0
2019,2,13,23,islington branch,14782.0
2019,2,16,5,islington branch,55567.0
2019,2,18,17,islington branch,41642.0
2019,2,19,18,islington branch,75745.0
2019,2,25,10,islington branch,50858.0
2019,2,25,14,islington branch,74052.0
2019,2,26,22,islington branch,9779.0
2019,2,27,6,islington branch,76642.0
2019,2,27,11,islington branch,68810.0
2019,3,1,11,islington branch,49332.0
2019,3,1,15,islington branch,60292.0
2019,3,2,6,islington branch,75841.0
2019,3,2,10,islington branch,1419.0
2019,3,2,17,islington branch,11178.0
2019,3,3,18,islington branch,3274.0
2019,3,3,20,islington branch,166.0
2019,3,6,7,islington branch,55203.0
2019,3,10,12,islington branch,57915.0
2019,3,12,4,islington branch,75133.0
2019,3,12,8,islington branch,48073.0
2019,3,14,2,islington branch,45704.0
2019,3,16,16,islington branch,64094.0
2019,3,17,22,islington branch,62178.0
2019,3,22,0,islington branch,58540.0
2019,3,22,1,islington branch,2725.0
2019,3,22,19,islington branch,28149.0
2019,3,23,13,islington branch,44287.0
2019,3,24,5,islington branch,24261.0
2019,3,24,21,islington branch,48917.0
2019,3,26,9,islington branch,17971.0
2019,3,27,3,islington branch,38556.0
2019,3,27,14,islington branch,62839.0
2019,3,28,23,islington branch,7451.0
2019,4,1,8,islington branch,42206.0
2019,4,2,3,islington branch,1811.0
2019,4,2,10,islington branch,16615.0
2019,4,2,18,islington branch,36502.0
2019,4,3,2,islington branch,44561.0
2019,4,4,19,islington branch,6100.0
2019,4,6,1,islington branch,48623.0
2019,4,7,4,islington branch,19223.0
2019,4,7,11,islington branch,46581.0
2019,4,7,20,islington branch,37970.0
2019,4,9,0,islington branch,70070.0
2019,4,9,15,islington branch,69811.0
2019,4,11,16,islington branch,55554.0
2019,4,12,5,islington branch,16919.0
2019,4,13,12,islington branch,42941.0
2019,4,15,7,islington branch,55573.0
2019,4,18,17,islington branch,54343.0
2019,4,19,9,islington branch,38973.0
2019,4,20,13,islington branch,34830.0
2019,4,20,23,islington branch,6689.0
2019,4,23,14,islington branch,71908.0
2019,4,23,22,islington branch,55851.0
2019,4,24,6,islington branch,69872.0
2019,4,25,21,islington branch,1437.0
2019,5,1,2,islington branch,67204.0
2019,5,2,0,islington branch,17273.0
2019,5,2,11,islington branch,63928.0
2019,5,4,19,islington branch,79066.0
2019,5,5,15,islington branch,45053.0
2019,5,7,9,islington branch,49834.0
2019,5,8,21,islington branch,67022.0
2019,5,9,8,islington branch,53985.0
2019,5,11,10,islington branch,30589.0
2019,5,12,12,islington branch,75441.0
2019,5,12,16,islington branch,79934.0
2019,5,13,20,islington branch,16292.0
2019,5,15,4,islington branch,44328.0
2019,5,15,5,islington branch,78637.0
2019,5,16,13,islington branch,32506.0
2019,5,17,1,islington branch,16704.0
2019,5,18,22,islington branch,41805.0
2019,5,20,7,islington branch,78610.0
2019,5,22,3,islington branch,67828.0
2019,5,23,18,islington branch,21685.0
2019,5,24,17,islington branch,64118.0
2019,5,25,6,islington branch,66520.0
2019,5,25,23,islington branch,5718.0
2019,5,27,14,islington branch,49258.0
2019,6,2,18,islington branch,39900.0
2019,6,2,19,islington branch,62861.0
2019,6,2,20,islington branch,79253.0
2019,6,4,14,islington branch,40948.0
2019,6,4,16,islington branch,11234.0
2019,6,4,17,islington branch,30855.0
2019,6,5,6,islington branch,41394.0
2019,6,8,0,islington branch,23029.0
2019,6,9,13,islington branch,16349.0
2019,6,10,12,islington branch,76894.0
2019,6,10,21,islington branch,5738.0
2019,6,12,7,islington branch,27927.0
2019,6,14,5,islington branch,40157.0
2019,6,15,9,islington branch,76237.0
2019,6,18,1,islington branch,55369.0
2019,6,19,11,islington branch,30876.0
2019,6,20,8,islington branch,64090.0
2019,6,23,3,islington branch,79409.0
2019,6,24,22,islington branch,24021.0
2019,6,25,15,islington branch,1456.0
2019,6,26,4,islington branch,8619.0
2019,6,26,23,islington branch,73416.0
2019,6,28,2,islington branch,41440.0
2019,6,28,10,islington branch,21663.0
2019,7,3,12,islington branch,27055.0
2019,7,3,20,islington branch,61111.0
2019,7,3,21,islington branch,61735.0
2019,7,4,2,islington branch,62660.0
2019,7,4,6,islington branch,1597.0
2019,7,5,7,islington branch,18069.0
2019,7,5,10,islington branch,74751.0
2019,7,9,15,islington branch,1821.0
2019,7,10,16,islington branch,58994.0
2019,7,10,18,islington branch,79668.0
2019,7,16,19,islington branch,82432.0
2019,7,16,22,islington branch,76255.0
2019,7,17,0,islington branch,71634.0
2019,7,17,3,islington branch,53440.0
2019,7,17,4,islington branch,75226.0
2019,7,17,8,islington branch,12543.0
2019,7,17,11,islington branch,51273.0
2019,7,17,17,islington branch,73263.0
2019,7,18,9,islington branch,13823.0
2019,7,20,5,islington branch,8039.0
2019,7,21,14,islington branch,77045.0
2019,7,23,1,islington branch,56586.0
2019,7,24,13,islington branch,24715.0
2019,7,28,23,islington branch,71499.0
2019,8,2,10,islington branch,48772.0
2019,8,2,12,islington branch,7997.0
2019,8,2,16,islington branch,46387.0
2019,8,3,21,islington branch,29417.0
2019,8,4,1,islington branch,60716.0
2019,8,4,5,islington branch,77496.0
2019,8,4,11,islington branch,34083.0
2019,8,4,14,islington branch,72163.0
2019,8,4,18,islington branch,81210.0
2019,8,6,0,islington branch,6732.0
2019,8,6,20,islington branch,44606.0
2019,8,9,23,islington branch,63776.0
2019,8,10,22,islington branch,30634.0
2019,8,13,17,islington branch,9291.0
2019,8,16,2,islington branch,46674.0
2019,8,16,8,islington branch,48292.0
2019,8,17,15,islington branch,58338.0
2019,8,18,13,islington branch,15040.0
2019,8,19,4,islington branch,51557.0
2019,8,21,19,islington branch,4436.0
2019,8,24,3,islington branch,24918.0
2019,8,24,6,islington branch,44053.0
2019,8,26,7,islington branch,51055.0
2019,8,27,9,islington branch,36133.0
2019,9,1,8,islington branch,23778.0
2019,9,2,9,islington branch,44311.0
2019,9,4,19,islington branch,85526.0
2019,9,6,21,islington branch,24226.0
2019,9,8,22,islington branch,61943.0
2019,9,10,15,islington branch,51058.0
2019,9,10,20,islington branch,35059.0
2019,9,11,4,islington branch,35091.0
2019,9,14,13,islington branch,60725.0
2019,9,15,5,islington branch,77309.0
2019,9,16,2,islington branch,12263.0
2019,9,16,14,islington branch,34832.0
2019,9,16,23,islington branch,27719.0
2019,9,17,6,islington branch,12453.0
2019,9,17,17,islington branch,80285.0
2019,9,19,10,islington branch,76282.0
2019,9,20,0,islington branch,50532.0
2019,9,21,12,islington branch,14872.0
2019,9,22,1,islington branch,67457.0
2019,9,23,7,islington branch,29480.0
2019,9,23,11,islington branch,48158.0
2019,9,23,16,islington branch,28745.0
2019,9,25,18,islington branch,80060.0
2019,9,28,3,islington branch,58329.0
2019,10,1,11,islington branch,38815.0
2019,10,3,7,islington branch,55817.0
2019,10,3,21,islington branch,68797.0
2019,10,4,2,islington branch,44472.0
2019,10,5,10,islington branch,45042.0
2019,10,5,16,islington branch,79669.0
2019,10,6,4,islington branch,29558.0
2019,10,6,6,islington branch,47147.0
2019,10,7,3,islington branch,43515.0
2019,10,9,12,islington branch,71674.0
2019,10,10,15,islington branch,28771.0
2019,10,11,19,islington branch,39998.0
2019,10,12,23,islington branch,13388.0
2019,10,13,22,islington branch,36704.0
2019,10,14,8,islington branch,80677.0
2019,10,14,13,islington branch,23340.0
2019,10,15,14,islington branch,31056.0
2019,10,15,18,islington branch,1862.0
2019,10,16,5,islington branch,6195.0
2019,10,21,1,islington branch,73592.0
2019,10,23,0,islington branch,54843.0
2019,10,24,20,islington branch,33199.0
2019,10,25,9,islington branch,57562.0
2019,10,27,17,islington branch,5627.0
2019,11,2,1,islington branch,6907.0
2019,11,3,21,islington branch,20798.0
2019,11,6,4,islington branch,55852.0
2019,11,10,18,islington branch,49436.0
2019,11,12,2,islington branch,83936.0
2019,11,12,14,islington branch,30490.0
2019,11,13,6,islington branch,38560.0
2019,11,14,8,islington branch,57301.0
2019,11,16,15,islington branch,44671.0
2019,11,16,22,islington branch,56828.0
2019,11,17,13,islington branch,13633.0
2019,11,18,9,islington branch,53711.0
2019,11,18,10,islington branch,31175.0
2019,11,18,12,islington branch,41981.0
2019,11,18,19,islington branch,50687.0
2019,11,21,16,islington branch,55704.0
2019,11,21,17,islington branch,53966.0
2019,11,22,7,islington branch,40726.0
2019,11,23,5,islington branch,1798.0
2019,11,23,11,islington branch,45679.0
2019,11,23,23,islington branch,28246.0
2019,11,24,3,islington branch,6545.0
2019,11,26,20,islington branch,44345.0
2019,11,28,0,islington branch,40283.0
2019,12,1,18,islington branch,52761.0
2019,12,3,9,islington branch,46076.0
2019,12,3,12,islington branch,57483.0
2019,12,4,8,islington branch,17917.0
2019,12,4,21,islington branch,16239.0
2019,12,6,5,islington branch,52850.0
2019,12,7,20,islington branch,11804.0
2019,12,10,2,islington branch,24988.0
2019,12,10,13,islington branch,21844.0
2019,12,10,14,islington branch,25385.0
2019,12,10,19,islington branch,11173.0
2019,12,11,6,islington branch,19451.0
2019,12,15,22,islington branch,2242.0
2019,12,16,15,islington branch,35650.0
2019,12,17,1,islington branch,32002.0
2019,12,18,0,islington branch,43803.0
2019,12,18,11,islington branch,2834.0
2019,12,19,17,islington branch,54612.0
2019,12,20,7,islington branch,69386.0
2019,12,21,3,islington branch,58810.0
2019,12,22,4,islington branch,47922.0
2019,12,22,16,islington branch,21759.0
2019,12,24,23,islington branch,6758.0
2019,12,27,10,islington branch,71625.0
2020,1,2,0,islington branch,16942.0
2020,1,3,10,islington branch,8409.0
2020,1,3,17,islington branch,66154.0
2020,1,3,22,islington branch,45361.0
2020,1,4,9,islington branch,61698.0
2020,1,4,12,islington branch,50188.0
2020,1,5,7,islington branch,39515.0
2020,1,6,3,islington branch,33937.0
2020,1,8,13,islington branch,24902.0
2020,1,8,19,islington branch,72771.0
2020,1,9,21,islington branch,78858.0
2020,1,11,18,islington branch,1343.0
2020,1,12,6,islington branch,72712.0
2020,1,13,8,islington branch,70299.0
2020,1,13,20,islington branch,40889.0
2020,1,18,2,islington branch,69770.0
2020,1,18,4,islington branch,82420.0
2020,1,18,23,islington branch,58271.0
2020,1,21,11,islington branch,49106.0
2020,1,22,1,islington branch,4045.0
2020,1,22,16,islington branch,1748.0
2020,1,23,15,islington branch,72880.0
2020,1,24,5,islington branch,25301.0
2020,1,24,14,islington branch,35266.0
2020,2,1,21,islington branch,21640.0
2020,2,2,2,islington branch,43125.0
2020,2,4,13,islington branch,37721.0
2020,2,6,18,islington branch,42757.0
2020,2,7,17,islington branch,12214.0
2020,2,10,11,islington branch,38135.0
2020,2,11,14,islington branch,67679.0
2020,2,12,15,islington branch,64365.0
2020,2,13,7,islington branch,6719.0
2020,2,15,12,islington branch,44497.0
2020,2,15,20,islington branch,47943.0
2020,2,16,5,islington branch,77497.0
2020,2,16,8,islington branch,42108.0
2020,2,17,0,islington branch,28898.0
2020,2,18,1,islington branch,18203.0
2020,2,18,10,islington branch,11016.0
2020,2,18,23,islington branch,43974.0
2020,2,20,6,islington branch,83957.0
2020,2,21,19,islington branch,53022.0
2020,2,27,16,islington branch,12736.0
2020,2,28,3,islington branch,30093.0
2020,2,28,4,islington branch,72875.0
2020,2,28,9,islington branch,5685.0
2020,2,28,22,islington branch,48278.0
2020,3,1,5,islington branch,60183.0
2020,3,2,13,islington branch,83645.0
2020,3,3,14,islington branch,71437.0
2020,3,3,20,islington branch,70226.0
2020,3,4,22,islington branch,69267.0
2020,3,5,9,islington branch,13958.0
2020,3,5,10,islington branch,66990.0
2020,3,6,12,islington branch,2678.0
2020,3,7,1,islington branch,79572.0
2020,3,7,2,islington branch,10340.0
2020,3,9,15,islington branch,41599.0
2020,3,9,23,islington branch,68799.0
2020,3,10,11,islington branch,331.0
2020,3,11,6,islington branch,48892.0
2020,3,11,21,islington branch,3757.0
2020,3,12,0,islington branch,42066.0
2020,3,15,19,islington branch,52909.0
2020,3,17,8,islington branch,22095.0
2020,3,18,16,islington branch,34344.0
2020,3,21,4,islington branch,13288.0
2020,3,21,17,islington branch,23350.0
2020,3,25,7,islington branch,56287.0
2020,3,26,18,islington branch,41622.0
2020,3,27,3,islington branch,73916.0
2020,4,1,16,islington branch,4178.0
2020,4,2,4,islington branch,25397.0
2020,4,2,7,islington branch,78850.0
2020,4,3,15,islington branch,16452.0
2020,4,4,2,islington branch,76035.0
2020,4,7,8,islington branch,7356.0
2020,4,8,9,islington branch,68465.0
2020,4,8,18,islington branch,42526.0
2020,4,9,10,islington branch,27641.0
2020,4,10,12,islington branch,5463.0
2020,4,10,14,islington branch,30427.0
2020,4,10,21,islington branch,79234.0
2020,4,11,3,islington branch,76968.0
2020,4,12,5,islington branch,38954.0
2020,4,13,19,islington branch,83302.0
2020,4,13,23,islington branch,171.0
2020,4,14,22,islington branch,70600.0
2020,4,19,0,islington branch,48236.0
2020,4,21,17,islington branch,57640.0
2020,4,22,6,islington branch,19408.0
2020,4,22,13,islington branch,37238.0
2020,4,24,11,islington branch,10569.0
2020,4,26,20,islington branch,48803.0
2020,4,28,1,islington branch,62870.0
2020,5,4,20,islington branch,41911.0
2020,5,5,7,islington branch,52780.0
2020,5,8,5,islington branch,15794.0
2020,5,9,23,islington branch,2698.0
2020,5,10,11,islington branch,60627.0
2020,5,11,22,islington branch,79732.0
2020,5,12,2,islington branch,17746.0
2020,5,12,10,islington branch,27165.0
2020,5,12,13,islington branch,44133.0
2020,5,13,21,islington branch,46347.0
2020,5,14,0,islington branch,58159.0
2020,5,16,17,islington branch,39098.0
2020,5,17,12,islington branch,79620.0
2020,5,17,18,islington branch,57640.0
2020,5,18,15,islington branch,24967.0
2020,5,23,3,islington branch,42209.0
2020,5,23,6,islington branch,46903.0
2020,5,23,8,islington branch,82773.0
2020,5,23,16,islington branch,35662.0
2020,5,24,14,islington branch,42685.0
2020,5,26,9,islington branch,41859.0
2020,5,26,19,islington branch,2351.0
2020,5,27,1,islington branch,64681.0
2020,5,28,4,islington branch,73646.0
2020,6,1,22,islington branch,27703.0
2020,6,4,17,islington branch,19722.0
2020,6,6,5,islington branch,24915.0
2020,6,6,6,islington branch,81864.0
2020,6,9,3,islington branch,23424.0
2020,6,9,7,islington branch,75566.0
2020,6,12,12,islington branch,72369.0
2020,6,13,16,islington branch,1359.0
2020,6,15,14,islington branch,47615.0
2020,6,15,21,islington branch,66464.0
2020,6,16,9,islington branch,37245.0
2020,6,18,11,islington branch,54043.0
2020,6,19,4,islington branch,27527.0
2020,6,19,18,islington branch,23938.0
2020,6,19,19,islington branch,8981.0
2020,6,21,2,islington branch,63584.0
2020,6,24,10,islington branch,10575.0
2020,6,24,13,islington branch,61454.0
2020,6,25,1,islington branch,47947.0
2020,6,25,8,islington branch,75041.0
2020,6,26,0,islington branch,12198.0
2020,6,26,23,islington branch,25752.0
2020,6,28,15,islington branch,65423.0
2020,6,28,20,islington branch,59186.0
2020,7,1,13,islington branch,78827.0
2020,7,1,18,islington branch,72362.0
2020,7,1,20,islington branch,68322.0
2020,7,3,5,islington branch,65183.0
2020,7,5,15,islington branch,42572.0
2020,7,7,16,islington branch,47286.0
2020,7,7,17,islington branch,32797.0
2020,7,9,6,islington branch,22818.0
2020,7,11,19,islington branch,56868.0
2020,7,14,8,islington branch,56452.0
2020,7,15,0,islington branch,75593.0
2020,7,15,22,islington branch,66791.0
2020,7,16,9,islington branch,73380.0
2020,7,18,10,islington branch,49356.0
2020,7,19,4,islington branch,44198.0
2020,7,19,14,islington branch,6334.0
2020,7,24,1,islington branch,20837.0
2020,7,25,12,islington branch,23902.0
2020,7,26,2,islington branch,32934.0
2020,7,26,7,islington branch,54231.0
2020,7,27,21,islington branch,14335.0
2020,7,27,23,islington branch,36179.0
2020,7,28,3,islington branch,18726.0
2020,7,28,11,islington branch,2890.0
2020,8,1,14,islington branch,30631.0
2020,8,3,4,islington branch,47948.0
2020,8,3,18,islington branch,74992.0
2020,8,5,17,islington branch,50905.0
2020,8,6,0,islington branch,43194.0
2020,8,6,15,islington branch,587.0
2020,8,8,13,islington branch,47288.0
2020,8,13,23,islington branch,15771.0
2020,8,14,16,islington branch,23605.0
2020,8,15,12,islington branch,69378.0
2020,8,17,20,islington branch,7245.0
2020,8,18,1,islington branch,35835.0
2020,8,18,19,islington branch,14906.0
2020,8,19,22,islington branch,21531.0
2020,8,20,2,islington branch,61506.0
2020,8,20,11,islington branch,71331.0
2020,8,21,5,islington branch,22334.0
2020,8,21,10,islington branch,79511.0
2020,8,22,8,islington branch,28529.0
2020,8,22,9,islington branch,7005.0
2020,8,22,21,islington branch,36558.0
2020,8,23,3,islington branch,3963.0
2020,8,25,7,islington branch,73189.0
2020,8,28,6,islington branch,17604.0
2020,9,2,12,islington branch,64973.0
2020,9,2,14,islington branch,49498.0
2020,9,2,21,islington branch,54479.0
2020,9,3,11,islington branch,56740.0
2020,9,6,1,islington branch,6234.0
2020,9,6,22,islington branch,28485.0
2020,9,7,7,islington branch,74369.0
2020,9,11,9,islington branch,9046.0
2020,9,12,2,islington branch,35290.0
2020,9,12,17,islington branch,2834.0
2020,9,13,0,islington branch,26845.0
2020,9,15,5,islington branch,23845.0
2020,9,15,13,islington branch,57817.0
2020,9,15,15,islington branch,12406.0
2020,9,16,23,islington branch,80261.0
2020,9,17,18,islington branch,53901.0
2020,9,17,20,islington branch,5157.0
2020,9,20,3,islington branch,59530.0
2020,9,20,8,islington branch,41217.0
2020,9,20,16,islington branch,63181.0
2020,9,21,4,islington branch,27584.0
2020,9,24,19,islington branch,78931.0
2020,9,26,6,islington branch,5451.0
2020,9,27,10,islington branch,36464.0
2020,10,1,2,islington branch,60126.0
2020,10,1,18,islington branch,42768.0
2020,10,2,14,islington branch,1571.0
2020,10,3,3,islington branch,77707.0
2020,10,3,4,islington branch,45759.0
2020,10,4,11,islington branch,66577.0
2020,10,5,22,islington branch,29440.0
2020,10,5,23,islington branch,54811.0
2020,10,6,7,islington branch,35606.0
2020,10,7,20,islington branch,49237.0
2020,10,10,6,islington branch,31708.0
2020,10,11,0,islington branch,8260.0
2020,10,12,12,islington branch,35681.0
2020,10,13,10,islington branch,12082.0
